Année réf,UAI,Etablissement de rattachement,Numéro de l'appel à candidatures,Section 1,Section 2,Section 3,Section 4,Section 5,Section 6,Date prise de fonction,Date ouverture candidature,Date cloture candidature,Profil appel à candidatures,Job profile,Research fiels EURAXESS,Localisation appel à candidatures,Quotité du poste,Etat du poste,Type du poste
2025,0673021V,UNIVERSITE DE STRASBOURG,2588,70,,,,,,01/09/2025,04/02/2025,05/03/2025,Pratiques professionnelles et sociales dans les relations sciences-société. ,The aforementioned position aims at developing the field of non-formal education at the Faculty of Education and Life Long learning of Strasbourg,"Learning studies - Educational sciences
",INSPÉ,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,2774,32,,,,,,01/09/2025,04/02/2025,05/03/2025,Chimie Moléculaire,Organic chemistry,"Organic chemistry - Chemistry
",ECPM,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,2778,86,87,,,,,01/09/2025,04/02/2025,05/03/2025,"Enseignement : microbiologie
Recherche : Pharmacocinétique expérimentale",Recognised Researcher (R2),"Pharmaceutical technology - Technology
Pharmacy - Pharmacological sciences
Biological engineering - Biological sciences
",Faculté de pharmacie,M,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,2779,18,,,,,,01/09/2025,04/02/2025,05/03/2025,"Arts de la scène (Études en danse, théâtrales, arts de la scène)","Performing Studies (Dance Studies, Theatre Studies, Perfoming Arts)","Performing arts - Arts
",Faculté des arts,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,2785,17,,,,,,01/09/2025,04/02/2025,05/03/2025,"Philosophie ancienne, philosophie générale","Ancient philosophy, philosophy","Philosophy - 
",Faculté de philosophie,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,2790,64,66,,,,,01/09/2025,04/02/2025,05/03/2025,"Enseignement : biologie moléculaire et immunologie
Recherche : Physiologie et biologie moléculaire liées aux organelles des plantes.","Teaching in molecular biology and immunology.
Research : develop a researchproject at the IBMP of Strasbourg linked to plant organelles.","Other - 
",IUT Louis Pasteur Schiltigheim,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,2793,72,22,19,4,,,01/09/2025,04/02/2025,05/03/2025,"Histoire et études sociales des sciences et des techniques, spécialisation santé et/ou environnement",/,"Other - 
",Faculté de médecine,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,4932,19,,,,,,01/09/2025,04/02/2025,05/03/2025,"Sociologie rurale et de l'environnement, dynamiques territoriales
","Rural and environmental sociology, Territorial dynamics","Rural sociology - Sociology
Other - Sociology
",Faculté des sciences sociales,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,4972,18,,,,,,01/09/2025,04/02/2025,05/03/2025,Etudes cinématographiques,Film studies,"Arts - 
",Faculté des arts,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,4973,18,,,,,,01/09/2025,04/02/2025,05/03/2025,Design graphique et numérique,"Graphic Design, Interaction Design","Other - 
",Faculté des arts,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,4974,16,,,,,,01/09/2025,04/02/2025,05/03/2025,Psychologie,Psychology,"Psychology - Psychological sciences
",Faculté de psychologie,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,4975,11,,,,,,01/09/2025,04/02/2025,05/03/2025,"Anglais : langue, littérature, linguistique, civilisation","English : language, literature, linguistics, civilization","Other - 
",Faculté des langues,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,4976,11,,,,,,01/09/2025,04/02/2025,05/03/2025,"Anglais : langue, littérature, linguistique, civilisation","English : language, literature, linguistics, civilization","Other - 
",Faculté des langues,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,4977,11,,,,,,01/09/2025,04/02/2025,05/03/2025,"Anglais : langue, littérature, linguistique, civilisation","English : language, literature, linguistics, civilization","Other - 
",Faculté des langues,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,4979,15,,,,,,01/09/2025,06/02/2025,05/03/2025,"Études japonaises / Langue, Littérature et civilisation japonaises",Japanese Studies,"Other - 
",Faculté des langues,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,4987,74,19,,,,,01/09/2025,04/02/2025,05/03/2025,sociologie du sport,Sport sociology,"Sociology - 
",Faculté des sciences du sport,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,4988,74,66,,,,,01/09/2025,04/02/2025,05/03/2025,Physiologie de l’exercice,Exercise physiology,"Other - Psychological sciences
",Faculté des sciences du sport,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,4991,19,,,,,,01/09/2025,04/02/2025,05/03/2025,Démographie et méthodes quantitatives,Demography and quantitative methods,"Sociology - 
",Faculté des sciences sociales,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,5842,5,,,,,,01/09/2025,04/02/2025,05/03/2025,"Microéconomie, Macroéconomie, Techniques quantitatives
(Mathématiques, Probabilités et statistique).","Microeconomics, Macroeconomics, Quantitative Techniques
(Mathematics, Probability and Statistics).","Economics - 
",Faculté sc. éco et gestion,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,5844,72,22,19,4,,,01/09/2025,04/02/2025,05/03/2025,"Histoire et études sociales des sciences et des techniques, spécialisation santé et/ou environnement",/,"Other - 
",Faculté de médecine,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,5847,5,,,,,,01/09/2025,04/02/2025,05/03/2025,"Microéconomie, Macroéconomie, Techniques quantitatives
(Mathématiques, Probabilités et statistique).","Microeconomics, Macroeconomics, Quantitative Techniques
(Mathematics, Probability and Statistics).","Economics - 
",Faculté sc. éco et gestion,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,5848,71,,,,,,01/09/2025,04/02/2025,05/03/2025,"Ens : Sciences de l’information et de la communication 
Rech : Technologies, communication, Médias sociaux",/,"Other - 
",IUT Robert Schuman Illkirch,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,5849,2,,,,,,01/09/2025,04/02/2025,05/03/2025,Droit public interne et/ou droit de l’Union européenne (droit du marché intérieur).,French Public Law (Constitutional Law and/or Administrative Law) and/or European Law (Internal Market Law).,"Public law - Juridical sciences
",Sciences Politiques Strasbourg,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,5851,4,,,,,,01/09/2025,04/02/2025,05/03/2025,Enseignement dans le cadre de conférences de méthodes de science politique ,/,"Political sciences - 
",Sciences Politiques Strasbourg,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,5852,2,,,,,,01/09/2025,04/02/2025,05/03/2025,Droit public interne et/ou droit de l’Union européenne (droit du marché intérieur).,French Public Law (Constitutional Law and/or Administrative Law) and/or European Law (Internal Market Law).,"Public law - Juridical sciences
",Sciences Politiques Strasbourg,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,5853,6,,,,,,01/09/2025,04/02/2025,05/03/2025,"Introduction aux sciences de gestion (comptabilité, finance d’entreprise, marketing et stratégie),
Méthodologie des sciences sociales (statistique descriptive, rappels de mathématiques).
","Tutorials in management studies (introduction to accounting, strategy, corporate finance), and Social sciences methods (descriptive statistics)","Management studies - Economics
",Sciences Politiques Strasbourg,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,5854,5,,,,,,01/09/2025,04/02/2025,05/03/2025,"Microéconomie, Macroéconomie, Techniques quantitatives
(Mathématiques, Probabilités et statistique).","Microeconomics, Macroeconomics, Quantitative Techniques
(Mathematics, Probability and Statistics).","Economics - 
",Faculté sc. éco et gestion,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,5856,25,,,,,,01/09/2025,04/02/2025,05/03/2025,Mathématiques,Mathematics,"Mathematics - 
",IUT Robert Schuman Illkirch,P,V,ATER
2025,0673021V,UNIVERSITE DE STRASBOURG,5857,27,,,,,,01/09/2025,04/02/2025,05/03/2025,Informatique,Computer Science,"Computer science - 
",IUT Robert Schuman Illkirch,P,V,ATER
2025,0680053N,UNIV. MULHOUSE (IUT COLMAR),F06,6,,,,,,01/09/2025,17/03/2025,11/04/2025,L’ATER dispensera des enseignements en sciences de gestion et en management et réalisera ses travaux de recherche dans ce domaine.,The ATER will mainly provide teaching in management and will carry out its research work in this field.,"Management studies - Economics
",IUT DE COLMAR,P,S,ATER
